Date,series ,open,high,low,PREV. CLOSE ,ltp ,close,vwap ,52W H,52W L,VOLUME,VALUE ,No of trades 
2012-03-26,EQ,4610.00,4660.05,4416.00,4604.65,4451.00,4448.05,4487.57,4680.00,3635.00,50031.00,224517585.05,9060.00
2012-03-23,EQ,4444.05,4680.00,4444.00,4499.85,4665.00,4604.65,4556.17,4680.00,3520.00,20388.00,92891205.65,4039.00
2012-03-22,EQ,4473.80,4549.00,4431.05,4446.05,4545.00,4499.85,4490.05,4588.70,3520.00,20726.00,93060731.75,4147.00
2012-03-21,EQ,4425.00,4490.00,4402.55,4430.10,4480.00,4446.05,4444.15,4588.70,3520.00,71736.00,318805545.40,947.00
2012-03-20,EQ,4351.00,4468.00,4351.00,4382.30,4460.00,4430.10,4419.51,4588.70,3520.00,6172.00,27277234.40,574.00
2012-03-19,EQ,4388.00,4409.75,4367.40,4387.75,4392.00,4382.30,4384.57,4588.70,3520.00,90011.00,394659541.20,2448.00
2012-03-16,EQ,4449.85,4449.85,4360.00,4395.70,4400.00,4387.75,4382.19,4588.70,3501.30,46031.00,201716532.60,3120.00
2012-03-15,EQ,4451.05,4469.90,4377.30,4508.55,4400.00,4395.70,4416.58,4588.70,3501.30,19795.00,87426137.85,3069.00
2012-03-14,EQ,4477.00,4543.95,4377.10,4456.15,4515.00,4508.55,4462.88,4588.70,3501.30,44574.00,198928250.20,1886.00
2012-03-13,EQ,4435.20,4486.90,4434.10,4480.25,4435.05,4456.15,4462.48,4588.70,3501.30,13420.00,59886438.70,1642.00
2012-03-12,EQ,4372.00,4518.95,4372.00,4450.40,4470.00,4480.25,4494.23,4588.70,3501.30,12638.00,56798108.50,1953.00
2012-03-09,EQ,4425.05,4486.40,4425.05,4422.80,4460.00,4450.40,4444.94,4588.70,3501.30,12518.00,55641769.10,2038.00
2012-03-07,EQ,4417.65,4459.00,4387.00,4462.35,4407.00,4422.80,4424.85,4588.70,3501.30,4199.00,18579940.20,1090.00
2012-03-06,EQ,4478.95,4490.00,4400.15,4458.80,4490.00,4462.35,4465.28,4588.70,3501.30,5805.00,25920951.80,845.00
2012-03-05,EQ,4418.40,4499.00,4396.00,4403.20,4485.00,4458.80,4440.63,4588.70,3501.30,34618.00,153725680.65,2722.00
2012-03-03,EQ,4442.90,4442.90,4396.00,4419.85,4400.00,4403.20,4402.49,4588.70,3501.30,442.00,1945898.40,63.00
2012-03-02,EQ,4479.95,4479.95,4362.40,4377.40,4420.00,4419.85,4420.41,4588.70,3501.30,18610.00,82263840.15,5260.00
2012-03-01,EQ,4425.05,4460.00,4356.00,4413.20,4377.00,4377.40,4390.43,4588.70,3501.30,18853.00,82772802.70,1293.00
2012-02-29,EQ,4444.95,4514.60,4401.05,4449.60,4410.00,4413.20,4449.20,4588.70,3501.30,12607.00,56091014.80,3276.00
2012-02-28,EQ,4445.00,4485.00,4399.00,4418.85,4445.00,4449.60,4452.40,4588.70,3501.30,23370.00,104052498.25,3707.00
2012-02-27,EQ,4401.55,4450.00,4382.10,4400.20,4420.00,4418.85,4398.76,4588.70,3501.30,38097.00,167579707.75,2021.00
2012-02-24,EQ,4419.95,4437.50,4382.60,4376.15,4390.10,4400.20,4404.34,4588.70,3400.00,26728.00,117719271.85,7244.00
2012-02-23,EQ,4312.20,4420.00,4312.20,4375.70,4379.00,4376.15,4380.13,4588.70,3400.00,18869.00,82648684.60,5135.00
2012-02-22,EQ,4392.05,4400.00,4352.00,4383.60,4400.00,4375.70,4370.92,4588.70,3400.00,9501.00,41528094.35,1884.00
2012-02-21,EQ,4398.75,4399.85,4360.00,4357.00,4399.85,4383.60,4376.93,4588.70,3400.00,20013.00,87595437.90,1326.00
2012-02-17,EQ,4377.00,4419.90,4345.05,4387.80,4356.05,4357.00,4377.11,4588.70,3280.00,8205.00,35914178.10,1427.00
2012-02-16,EQ,4400.00,4450.00,4370.00,4389.15,4385.00,4387.80,4398.24,4588.70,3280.00,11141.00,49000834.35,1120.00
2012-02-15,EQ,4420.00,4455.00,4377.00,4411.70,4390.00,4389.15,4423.20,4588.70,3280.00,14490.00,64092234.55,3463.00
2012-02-14,EQ,4377.95,4429.95,4325.10,4322.10,4394.60,4411.70,4393.16,4588.70,3280.00,17440.00,76616663.60,2438.00
2012-02-13,EQ,4299.00,4339.00,4269.95,4285.30,4330.00,4322.10,4303.92,4588.70,3280.00,10133.00,43611579.40,2756.00
2012-02-10,EQ,4278.80,4325.00,4240.00,4271.95,4284.10,4285.30,4285.17,4588.70,3162.25,15872.00,68014292.25,1826.00
2012-02-09,EQ,4273.00,4280.00,4225.00,4234.25,4274.45,4271.95,4270.13,4588.70,3162.25,22188.00,94745545.60,964.00
2012-02-08,EQ,4255.05,4280.00,4206.10,4245.25,4236.45,4234.25,4248.97,4588.70,3162.25,57312.00,243517091.05,2740.00
2012-02-07,EQ,4285.00,4323.00,4215.00,4255.90,4242.00,4245.25,4278.97,4588.70,3162.25,26892.00,115070124.30,3050.00
2012-02-06,EQ,4256.00,4319.00,4232.35,4238.40,4240.00,4255.90,4273.30,4588.70,3162.25,18193.00,77744059.75,2947.00
2012-02-03,EQ,4203.00,4285.00,4170.15,4247.80,4270.00,4238.40,4213.63,4588.70,3162.25,8353.00,35196490.65,1979.00
2012-02-02,EQ,4297.95,4297.95,4230.00,4231.65,4238.70,4247.80,4264.99,4588.70,3162.25,12356.00,52698254.75,1923.00
2012-02-01,EQ,4300.00,4300.00,4221.00,4236.00,4240.00,4231.65,4244.37,4588.70,3162.25,17102.00,72587136.45,1961.00
2012-01-31,EQ,4259.55,4260.05,4200.00,4259.55,4260.00,4236.00,4234.57,4588.70,3162.25,18603.00,78775683.45,5286.00
2012-01-30,EQ,4340.00,4340.00,4245.00,4281.20,4260.00,4259.55,4263.28,4588.70,3162.25,25614.00,109199591.95,3718.00
2012-01-27,EQ,4159.00,4349.90,4151.20,4127.00,4300.00,4281.20,4227.73,4588.70,3162.25,7895.00,33377935.10,1906.00
2012-01-25,EQ,4120.00,4164.90,4075.40,4147.15,4140.00,4127.00,4107.65,4588.70,3162.25,14675.00,60279736.45,3421.00
2012-01-24,EQ,4080.05,4169.00,4080.05,4123.75,4160.00,4147.15,4139.45,4588.70,3162.25,23239.00,96196702.25,1594.00
2012-01-23,EQ,4148.05,4170.00,4102.35,4143.30,4147.00,4123.75,4132.95,4588.70,3162.25,14604.00,60357629.85,2034.00
2012-01-20,EQ,4101.00,4158.85,4072.05,4075.35,4150.00,4143.30,4113.28,4588.70,3162.25,9066.00,37290989.25,1290.00
2012-01-19,EQ,4080.00,4099.00,4024.85,4037.95,4075.15,4075.35,4075.81,4588.70,3162.25,11728.00,47801133.60,2651.00
2012-01-18,EQ,4084.70,4084.70,4015.05,4056.70,4037.00,4037.95,4039.19,4588.70,3162.25,29600.00,119559906.85,1893.00
2012-01-17,EQ,3940.05,4074.00,3940.05,3997.10,4050.00,4056.70,4056.80,4588.70,3162.25,36865.00,149553810.00,5752.00
2012-01-16,EQ,3949.90,4018.95,3943.20,3943.15,4000.00,3997.10,3999.31,4588.70,3162.25,27136.00,108525383.80,3403.00
2012-01-13,EQ,3993.95,3994.00,3925.00,3958.65,3941.00,3943.15,3956.24,4588.70,3162.25,21042.00,83247203.25,3196.00
2012-01-12,EQ,4069.90,4069.90,3943.10,4062.25,3965.00,3958.65,3976.82,4588.70,3162.25,94502.00,375817244.90,8847.00
2012-01-11,EQ,4064.05,4100.00,4052.00,4101.75,4060.00,4062.25,4083.15,4588.70,3162.25,40673.00,166073964.50,6571.00
2012-01-10,EQ,4099.00,4125.15,4084.50,4105.35,4102.05,4101.75,4108.31,4588.70,3162.25,23466.00,96405693.15,5069.00
2012-01-09,EQ,4139.00,4147.00,4090.00,4125.70,4100.00,4105.35,4107.94,4588.70,3162.25,18454.00,75807879.20,1219.00
2012-01-07,EQ,4145.00,4147.00,4104.00,4129.40,4145.00,4125.70,4126.14,4588.70,3162.25,305.00,1258474.15,129.00
2012-01-06,EQ,4107.50,4150.00,4075.00,4108.00,4133.00,4129.40,4113.26,4588.70,3162.25,15157.00,62344625.30,3000.00
2012-01-05,EQ,4119.00,4136.40,4097.15,4120.90,4100.00,4108.00,4115.63,4588.70,3162.25,3228.00,13285250.80,714.00
2012-01-04,EQ,4109.00,4125.00,4080.05,4098.85,4110.00,4120.90,4106.38,4588.70,3162.25,11027.00,45281060.50,1199.00
2012-01-03,EQ,4089.00,4105.00,4025.10,4038.95,4100.00,4098.85,4086.00,4588.70,3162.25,11518.00,47062602.35,1505.00
2012-01-02,EQ,4143.50,4143.50,4025.00,4094.85,4037.50,4038.95,4048.87,4588.70,3162.25,16691.00,67579617.00,3085.00
2011-12-30,EQ,4135.00,4135.00,4016.00,4112.55,4098.90,4094.85,4076.90,4588.70,3162.25,19746.00,80502379.10,3459.00
2011-12-29,EQ,4197.00,4210.00,4100.00,4207.65,4100.00,4112.55,4139.55,4588.70,3162.25,3558.00,14728534.10,646.00
2011-12-28,EQ,4210.15,4239.00,4145.00,4219.05,4175.00,4207.65,4214.89,4588.70,3162.25,135687.00,571906357.15,2848.00
2011-12-27,EQ,4149.00,4240.00,4145.00,4139.15,4204.00,4219.05,4202.96,4588.70,3162.25,13254.00,55706018.05,2841.00
2011-12-26,EQ,4093.70,4151.00,4088.00,4087.45,4140.00,4139.15,4126.72,4588.70,3162.25,3780.00,15598984.00,1180.00
2011-12-23,EQ,4135.00,4139.90,4013.40,4113.40,4081.00,4087.45,4090.46,4588.70,3162.25,17917.00,73288725.15,3969.00
2011-12-22,EQ,4024.85,4140.00,3980.10,3983.85,4120.00,4113.40,4052.24,4588.70,3162.25,47714.00,193348419.90,3349.00
2011-12-21,EQ,4125.05,4125.05,3970.00,4114.25,3983.00,3983.85,4017.12,4588.70,3162.25,46227.00,185699230.05,12544.00
2011-12-20,EQ,4189.00,4199.90,4012.00,4160.00,4020.00,4114.25,4154.37,4588.70,3162.25,18419.00,76519422.30,4912.00
2011-12-19,EQ,4162.20,4208.00,4132.40,4206.85,4166.95,4160.00,4159.50,4588.70,3162.25,22192.00,92307516.80,4268.00
2011-12-16,EQ,4185.05,4260.00,4184.20,4228.25,4223.00,4206.85,4219.29,4588.70,3162.25,11908.00,50243362.65,2900.00
2011-12-15,EQ,4135.00,4230.00,4130.00,4169.00,4229.90,4228.25,4202.86,4588.70,3162.25,13763.00,57843983.40,3933.00
2011-12-14,EQ,4170.00,4199.00,4151.00,4169.25,4179.00,4169.00,4170.05,4588.70,3162.25,42622.00,177735867.70,2987.00
2011-12-13,EQ,4150.00,4205.00,4145.25,4212.85,4172.00,4169.25,4169.95,4588.70,3162.25,9748.00,40648688.45,2713.00
2011-12-12,EQ,4250.00,4250.00,4192.00,4190.55,4226.00,4212.85,4226.99,4588.70,3162.25,17592.00,74361294.25,3587.00
2011-12-09,EQ,4239.95,4248.70,4167.00,4244.40,4200.00,4190.55,4194.88,4588.70,3162.25,14142.00,59324019.30,3459.00
2011-12-08,EQ,4238.00,4260.00,4193.10,4205.20,4245.00,4244.40,4247.83,4588.70,3162.25,14732.00,62579081.75,2291.00
2011-12-07,EQ,4249.90,4260.00,4160.20,4213.75,4208.00,4205.20,4208.74,4588.70,3162.25,25295.00,106460100.60,7074.00
2011-12-05,EQ,4241.00,4272.00,4200.10,4222.70,4206.00,4213.75,4241.59,4588.70,3162.25,8079.00,34267820.05,1154.00
2011-12-02,EQ,4206.55,4238.95,4170.00,4206.55,4213.50,4222.70,4198.15,4588.70,3162.25,11540.00,48446624.20,1963.00
2011-12-01,EQ,4242.00,4275.00,4190.00,4222.55,4191.05,4206.55,4233.96,4588.70,3162.25,8271.00,35019122.45,1005.00
2011-11-30,EQ,4200.10,4250.00,4175.25,4192.60,4199.50,4222.55,4210.36,4588.70,3162.25,20479.00,86223961.40,1977.00
2011-11-29,EQ,4253.00,4253.00,4180.00,4238.70,4199.95,4192.60,4212.63,4588.70,3162.25,4834.00,20363871.75,1111.00
2011-11-28,EQ,4230.95,4254.30,4201.50,4196.70,4241.00,4238.70,4238.30,4588.70,3162.25,5322.00,22556254.40,1160.00
2011-11-25,EQ,4185.50,4274.90,4150.00,4185.45,4204.90,4196.70,4212.57,4588.70,3162.25,30877.00,130071642.90,1854.00
2011-11-24,EQ,4180.25,4238.25,4175.00,4194.75,4185.00,4185.45,4186.57,4588.70,3162.25,59350.00,248472796.45,948.00
2011-11-23,EQ,4263.25,4275.05,4180.50,4276.50,4199.95,4194.75,4210.85,4588.70,3162.25,10585.00,44571831.90,2468.00
2011-11-22,EQ,4350.05,4367.40,4260.00,4368.65,4288.00,4276.50,4298.57,4588.70,3162.25,21370.00,91860437.25,5689.00
2011-11-21,EQ,4427.95,4430.00,4350.00,4428.00,4353.00,4368.65,4401.07,4588.70,3162.25,7510.00,33052002.65,2508.00
2011-11-18,EQ,4475.00,4490.00,4376.00,4473.65,4440.00,4428.00,4441.13,4588.70,3162.25,108068.00,479944309.10,2549.00
2011-11-17,EQ,4410.00,4496.00,4405.10,4419.95,4475.00,4473.65,4464.25,4588.70,3162.25,28757.00,128378418.20,2950.00
2011-11-16,EQ,4421.50,4450.00,4353.15,4421.30,4450.00,4419.95,4400.40,4588.70,3162.25,33620.00,147941333.85,2034.00
2011-11-15,EQ,4388.00,4464.75,4370.00,4388.95,4425.00,4421.30,4421.92,4588.70,3162.25,40444.00,178839995.50,5161.00
2011-11-14,EQ,4490.00,4500.50,4345.00,4488.55,4398.00,4388.95,4420.42,4588.70,3162.25,13500.00,59675656.55,3382.00
2011-11-11,EQ,4430.05,4507.95,4320.05,4425.40,4490.00,4488.55,4486.62,4588.70,3162.25,45482.00,204060305.10,5354.00
2011-11-09,EQ,4450.00,4469.00,4391.25,4364.85,4426.95,4425.40,4437.05,4588.70,3162.25,12883.00,57162537.45,3902.00
2011-11-08,EQ,4540.00,4588.70,4348.70,4497.45,4352.00,4364.85,4429.46,4588.70,3162.25,17108.00,75779190.55,4359.00
2011-11-04,EQ,4435.00,4500.00,4416.00,4409.85,4500.00,4497.45,4480.21,4520.50,3162.25,24340.00,109048309.90,4425.00
2011-11-03,EQ,4404.25,4435.00,4387.00,4404.15,4401.00,4409.85,4418.52,4520.50,3162.25,13897.00,61404124.45,4028.00
2011-11-02,EQ,4337.45,4440.00,4300.05,4359.80,4410.00,4404.15,4397.93,4520.50,3162.25,17647.00,77610264.05,5387.00
2011-11-01,EQ,4167.45,4399.90,4167.45,4243.85,4340.00,4359.80,4294.67,4520.50,3162.25,35114.00,150803156.70,4810.00
2011-10-31,EQ,4206.00,4275.00,4199.90,4256.30,4199.90,4243.85,4251.16,4520.50,3162.25,89170.00,379075794.75,1290.00
2011-10-28,EQ,4315.00,4339.95,4236.00,4293.00,4248.00,4256.30,4278.44,4520.50,3162.25,14264.00,61027721.75,2048.00
2011-10-26,EQ,4344.00,4344.00,4269.80,4277.80,4270.00,4293.00,4303.51,4520.50,3162.25,1239.00,5332053.00,252.00
2011-10-25,EQ,4300.95,4323.00,4250.35,4279.55,4280.45,4277.80,4274.81,4520.50,3162.25,5360.00,22912967.80,655.00
2011-10-24,EQ,4300.00,4339.95,4235.00,4306.55,4280.00,4279.55,4280.36,4520.50,3162.25,10652.00,45594364.20,1407.00
2011-10-21,EQ,4292.60,4347.70,4292.60,4267.65,4294.00,4306.55,4316.52,4520.50,3125.00,13505.00,58294623.35,2260.00
2011-10-20,EQ,4154.95,4290.00,4110.00,4124.15,4240.00,4267.65,4216.43,4520.50,3125.00,13861.00,58443956.45,3291.00
2011-10-19,EQ,4140.00,4168.95,4056.25,4136.50,4110.00,4124.15,4104.95,4520.50,3125.00,10440.00,42855638.15,2134.00
2011-10-18,EQ,4145.00,4155.95,4125.00,4154.70,4135.00,4136.50,4137.92,4520.50,3125.00,3147.00,13022042.65,1101.00
2011-10-17,EQ,4218.65,4218.65,4120.00,4181.60,4147.00,4154.70,4162.84,4520.50,3125.00,3909.00,16272534.10,949.00
2011-10-14,EQ,4187.85,4220.00,4170.00,4206.15,4189.00,4181.60,4187.10,4520.50,3125.00,7788.00,32609140.20,878.00
2011-10-13,EQ,4229.00,4229.00,4189.05,4217.20,4205.00,4206.15,4207.43,4520.50,3125.00,2594.00,10914065.25,333.00
2011-10-12,EQ,4200.00,4240.00,4160.00,4152.40,4221.00,4217.20,4194.27,4520.50,3125.00,23847.00,100020709.10,2608.00
2011-10-11,EQ,4228.95,4228.95,4130.00,4214.30,4143.25,4152.40,4192.97,4520.50,3125.00,6776.00,28411537.85,1043.00
2011-10-10,EQ,4224.00,4230.00,4201.00,4214.25,4215.00,4214.30,4221.91,4520.50,3125.00,3363.00,14198282.30,368.00
2011-10-07,EQ,4234.95,4285.00,4172.05,4198.90,4219.00,4214.25,4201.62,4520.50,3125.00,20190.00,84830750.35,4780.00
2011-10-05,EQ,4170.00,4210.00,4168.25,4193.90,4200.00,4198.90,4199.15,4520.50,3125.00,27912.00,117206741.25,2323.00
2011-10-04,EQ,4192.20,4215.00,4165.25,4189.45,4200.00,4193.90,4192.08,4520.50,3125.00,15588.00,65346155.35,2739.00
2011-10-03,EQ,4268.95,4268.95,4168.00,4252.10,4186.15,4189.45,4233.25,4520.50,3125.00,60637.00,256691562.05,2614.00
2011-09-30,EQ,4200.00,4265.00,4168.00,4258.60,4246.00,4252.10,4251.81,4520.50,3125.00,26670.00,113395765.00,6054.00
2011-09-29,EQ,4246.60,4270.00,4220.00,4256.70,4250.00,4258.60,4258.03,4520.50,3125.00,33364.00,142064993.30,7946.00
2011-09-28,EQ,4250.00,4278.00,4180.05,4214.70,4220.20,4256.70,4264.99,4520.50,3125.00,19716.00,84088461.15,4125.00
2011-09-27,EQ,4220.00,4278.00,4192.00,4210.00,4192.00,4214.70,4235.00,4520.50,3125.00,6888.00,29170654.80,1417.00
2011-09-26,EQ,4290.00,4318.00,4180.00,4311.20,4210.00,4210.00,4213.59,4520.50,3125.00,16462.00,69364146.55,3452.00
2011-09-23,EQ,4200.05,4345.00,4182.00,4254.75,4285.50,4311.20,4260.25,4520.50,3125.00,18095.00,77089224.25,2756.00
2011-09-22,EQ,4168.00,4270.00,4168.00,4283.45,4270.00,4254.75,4233.66,4520.50,3125.00,23802.00,100769515.90,1861.00
2011-09-21,EQ,4215.45,4295.00,4215.45,4247.00,4280.00,4283.45,4267.72,4520.50,3125.00,8412.00,35900047.85,1244.00
2011-09-20,EQ,4200.05,4328.80,4200.05,4226.75,4244.00,4247.00,4263.40,4520.50,3125.00,19301.00,82287963.45,1562.00
2011-09-19,EQ,4175.00,4239.15,4175.00,4179.95,4230.00,4226.75,4203.04,4520.50,3125.00,47500.00,199644537.60,2364.00
2011-09-16,EQ,4260.00,4340.00,4132.05,4258.25,4200.25,4179.95,4219.07,4520.50,3125.00,41384.00,174601825.20,5673.00
2011-09-15,EQ,4340.00,4348.80,4232.25,4273.70,4258.75,4258.25,4284.44,4520.50,3125.00,9747.00,41760436.40,1367.00
2011-09-14,EQ,4298.00,4380.00,4185.00,4286.55,4355.00,4273.70,4225.74,4520.50,3125.00,19173.00,81020181.30,2722.00
2011-09-13,EQ,4271.85,4338.00,4271.85,4271.85,4285.20,4286.55,4290.05,4520.50,3125.00,11427.00,49022418.10,1837.00
2011-09-12,EQ,4395.00,4397.00,4268.05,4387.15,4272.70,4271.85,4301.06,4520.50,3125.00,5706.00,24541855.75,1483.00
2011-09-09,EQ,4410.00,4449.90,4375.05,4429.25,4379.95,4387.15,4400.67,4520.50,3125.00,2251.00,9905904.15,553.00
2011-09-08,EQ,4450.00,4490.10,4408.00,4454.10,4449.00,4429.25,4436.70,4520.50,3125.00,9059.00,40192045.70,3022.00
2011-09-07,EQ,4448.60,4495.00,4433.05,4408.85,4465.00,4454.10,4470.47,4520.50,3125.00,22592.00,100996831.50,4169.00
2011-09-06,EQ,4519.80,4519.80,4400.00,4456.50,4417.00,4408.85,4423.08,4520.50,3125.00,4719.00,20872511.75,1158.00
2011-09-05,EQ,4370.10,4500.25,4370.10,4492.20,4439.95,4456.50,4485.24,4520.50,3125.00,12864.00,57698144.85,3701.00
2011-09-02,EQ,4450.00,4520.50,4409.95,4389.10,4485.00,4492.20,4487.31,4520.50,3015.00,58516.00,262579580.30,9140.00
2011-08-30,EQ,4365.00,4444.50,4365.00,4402.80,4390.00,4389.10,4405.02,4520.00,3015.00,8707.00,38354504.80,2484.00
2011-08-29,EQ,4336.00,4409.95,4336.00,4380.05,4400.00,4402.80,4395.49,4520.00,3015.00,8277.00,36381509.15,1998.00
2011-08-26,EQ,4394.95,4415.00,4344.70,4383.90,4385.00,4380.05,4389.54,4520.00,2851.00,9248.00,40594506.05,2378.00
2011-08-25,EQ,4379.00,4400.00,4360.10,4356.55,4396.00,4383.90,4386.02,4520.00,2851.00,7971.00,34960966.75,2119.00
2011-08-24,EQ,4298.60,4376.00,4275.00,4276.85,4352.00,4356.55,4346.23,4520.00,2851.00,13193.00,57339776.40,2658.00
2011-08-23,EQ,4206.00,4320.00,4206.00,4253.80,4285.00,4276.85,4296.13,4520.00,2851.00,12368.00,53134553.50,3408.00
2011-08-22,EQ,4174.45,4263.00,4125.10,4186.05,4255.00,4253.80,4234.04,4520.00,2851.00,12915.00,54682599.25,2913.00
2011-08-19,EQ,4192.95,4230.20,4094.05,4197.95,4190.00,4186.05,4157.06,4520.00,2701.00,20556.00,85452601.40,4630.00
2011-08-18,EQ,4199.00,4340.00,4145.75,4145.75,4228.00,4197.95,4255.36,4520.00,2701.00,39515.00,168150529.90,7991.00
2011-08-17,EQ,4164.05,4198.00,4131.00,4194.85,4131.00,4145.75,4167.36,4520.00,2701.00,9355.00,38985674.60,3306.00
2011-08-16,EQ,4200.00,4229.00,4163.05,4127.30,4170.00,4194.85,4190.70,4520.00,2701.00,13279.00,55648245.90,3275.00
2011-08-12,EQ,4178.00,4249.90,4075.00,4173.45,4235.00,4127.30,4126.02,4520.00,2701.00,43862.00,180975621.05,2865.00
2011-08-11,EQ,4170.05,4246.95,4141.05,4165.25,4162.00,4173.45,4190.20,4520.00,2701.00,19699.00,82542778.00,3426.00
2011-08-10,EQ,4230.00,4280.00,4109.00,4218.75,4170.00,4165.25,4153.14,4520.00,2701.00,42857.00,177991228.95,5382.00
2011-08-09,EQ,4050.00,4267.75,4033.00,4133.80,4200.00,4218.75,4152.10,4520.00,2701.00,17121.00,71088187.35,2257.00
2011-08-08,EQ,4189.90,4189.90,4050.00,4238.35,4160.00,4133.80,4107.25,4520.00,2701.00,25451.00,104533687.85,3697.00
2011-08-05,EQ,4160.45,4256.00,4150.10,4300.45,4240.00,4238.35,4206.11,4520.00,2701.00,17220.00,72429227.45,2594.00
2011-08-04,EQ,4248.00,4330.00,4239.00,4243.15,4294.00,4300.45,4299.82,4520.00,2701.00,12744.00,54796852.95,3358.00
2011-08-03,EQ,4249.95,4300.00,4203.05,4275.35,4250.00,4243.15,4235.97,4520.00,2701.00,7954.00,33692934.30,1834.00
2011-08-02,EQ,4340.00,4420.00,4250.00,4239.35,4279.90,4275.35,4271.28,4520.00,2701.00,7045.00,30091156.80,1590.00
2011-08-01,EQ,4360.10,4360.10,4220.05,4360.10,4251.05,4239.35,4283.99,4520.00,2701.00,18427.00,78941157.15,2431.00
2011-07-29,EQ,4365.00,4405.00,4316.00,4359.30,4350.00,4360.10,4365.74,4520.00,2701.00,11207.00,48926828.55,1879.00
2011-07-28,EQ,4401.00,4428.00,4305.00,4403.65,4333.10,4359.30,4361.45,4520.00,2701.00,7804.00,34036755.35,1651.00
2011-07-27,EQ,4253.00,4440.00,4250.00,4254.80,4410.10,4403.65,4313.89,4520.00,2701.00,33862.00,146076796.95,1881.00
2011-07-26,EQ,4225.80,4285.95,4225.80,4245.85,4255.00,4254.80,4249.73,4520.00,2701.00,12057.00,51239039.05,2982.00
2011-07-25,EQ,4325.00,4359.00,4237.95,4309.45,4239.85,4245.85,4280.93,4520.00,2701.00,14284.00,61148768.60,2186.00
2011-07-22,EQ,4255.05,4335.00,4255.00,4250.65,4306.00,4309.45,4303.55,4520.00,2701.00,9739.00,41912227.20,1607.00
2011-07-21,EQ,4291.95,4383.00,4212.35,4281.55,4250.00,4250.65,4289.51,4520.00,2701.00,11806.00,50641965.60,2241.00
2011-07-20,EQ,4463.95,4463.95,4270.00,4400.50,4302.00,4281.55,4340.67,4520.00,2701.00,13167.00,57153662.25,3602.00
2011-07-19,EQ,4451.00,4520.00,4386.00,4444.20,4410.00,4400.50,4456.75,4520.00,2701.00,14553.00,64859063.60,2101.00
2011-07-18,EQ,4400.00,4477.00,4350.00,4397.50,4450.00,4444.20,4456.21,4477.00,2701.00,27609.00,123031482.55,4560.00
2011-07-15,EQ,4379.00,4409.00,4340.00,4330.65,4395.00,4397.50,4367.37,4467.00,2701.00,25983.00,113477385.50,5878.00
2011-07-14,EQ,4380.00,4380.00,4300.00,4324.85,4330.00,4330.65,4341.88,4467.00,2701.00,21484.00,93280957.20,2955.00
2011-07-13,EQ,4319.90,4330.00,4180.00,4314.65,4325.00,4324.85,4323.81,4467.00,2701.00,23565.00,101890493.10,5192.00
2011-07-12,EQ,4349.00,4355.00,4262.00,4309.15,4292.00,4314.65,4322.67,4467.00,2701.00,30918.00,133648446.25,2863.00
2011-07-11,EQ,4260.00,4344.00,4260.00,4262.45,4305.00,4309.15,4316.10,4467.00,2701.00,25135.00,108485118.10,2578.00
2011-07-08,EQ,4329.00,4329.00,4250.00,4295.35,4266.05,4262.45,4274.26,4467.00,3162.25,7422.00,31723528.00,1419.00
2011-07-07,EQ,4300.00,4334.00,4280.40,4278.55,4285.20,4295.35,4302.27,4467.00,3162.25,11341.00,48792063.65,1837.00
2011-07-06,EQ,4280.05,4375.00,4250.00,4280.50,4286.00,4278.55,4295.84,4467.00,3162.25,37730.00,162081891.20,4937.00
2011-07-05,EQ,4435.80,4435.80,4265.00,4435.80,4265.00,4280.50,4315.39,4467.00,3162.25,20477.00,88366266.20,3626.00
2011-07-04,EQ,4310.00,4467.00,4310.00,4305.40,4436.00,4435.80,4433.80,4467.00,3162.25,63829.00,283005165.80,7816.00
2011-07-01,EQ,4100.00,4350.00,4100.00,4108.10,4300.00,4305.40,4290.11,4350.00,3162.25,55823.00,239486829.55,10911.00
2011-06-30,EQ,4009.00,4140.00,4009.00,3998.50,4115.00,4108.10,4096.67,4224.00,3162.25,17843.00,73096810.85,3006.00
2011-06-29,EQ,3879.00,4023.00,3879.00,3933.20,4000.00,3998.50,3996.40,4224.00,3162.25,17678.00,70648325.40,1410.00
2011-06-28,EQ,3930.00,3999.90,3907.00,3948.75,3930.00,3933.20,3925.60,4224.00,3162.25,12226.00,47994349.00,1310.00
2011-06-27,EQ,3990.00,4019.00,3911.00,3999.15,3950.05,3948.75,3946.80,4224.00,3125.00,10278.00,40565164.80,1145.00
2011-06-24,EQ,3950.00,4010.00,3930.00,3932.65,4000.55,3999.15,3980.15,4224.00,3125.00,10767.00,42854240.65,1848.00
2011-06-23,EQ,3914.25,3949.90,3890.00,3914.25,3942.00,3932.65,3912.77,4224.00,3125.00,7270.00,28445869.10,293.00
2011-06-22,EQ,3880.05,3936.90,3855.00,3887.90,3915.00,3914.25,3896.22,4224.00,3125.00,7673.00,29895700.55,1367.00
2011-06-21,EQ,3949.00,3968.70,3876.35,3893.85,3876.35,3887.90,3902.54,4224.00,3125.00,5116.00,19965372.30,918.00
2011-06-20,EQ,3925.05,3950.00,3875.00,3937.50,3880.00,3893.85,3908.81,4224.00,3125.00,8699.00,34002708.95,1280.00
2011-06-17,EQ,4035.00,4035.00,3859.75,3951.25,3895.00,3937.50,3967.71,4224.00,3125.00,17013.00,67502629.50,2319.00
